Date,SLV,GLD
2012-04-24,-0.13355260972637548,0.14448348323425217
2012-04-25,-0.23414962639455383,0.20067233750725014
2012-04-26,1.0659627739040838,0.8794717696414878
2012-04-27,0.62758586451847,0.21711865832521096
2012-04-30,-0.8597936279688075,0.3093487491607534
2012-05-01,-0.16620246471714156,-0.3465337497558899
2012-05-02,-0.9358290222582308,-0.45355052319342015
2012-05-03,-1.6590865854459205,-1.0138996701972758
2012-05-04,0.40885575849170674,0.31403115673772974
2012-05-07,-0.6823670401105772,-0.24485901188722528
2012-05-08,-1.935763900404943,-1.955122566224348
2012-05-09,-0.946880666493421,-0.9856098049628509
2012-05-10,-0.45911789033643813,0.19402605695613126
2012-05-11,-0.6035878434839682,-0.7848812661097986
2012-05-14,-2.3784905023441953,-1.4628461193286935
2012-05-15,-2.0634445808995703,-1.0562405721334933
